Date,Stock,liabilities,equity,total_assets,current_assets,current_liabilities,total_revenue,net_income,dividend,shares_outstanding,price
2014-06-30,Stock 10,717.4989486143179,434.34109358411087,1151.8400421984288,638.6634275659488,750.0946743957187,659.1728052329987,142.19332353323682,37.720519712037735,1073472,82.67653633454916
2014-07-31,Stock 10,321.6416233985424,609.3561266030351,930.9977500015775,498.7369512385827,470.93007009430795,728.5832244949702,-153.57155707233537,0.0,1002180,82.76477758065613
2014-08-29,Stock 10,794.8602220520536,534.4996579866229,1329.3598800386765,866.6701987675433,861.3213630371532,135.23090400937394,41.0344919983191,9.084672543972193,1008040,82.33701711995712
2014-09-30,Stock 10,213.6187623944478,229.9509415023546,443.56970389680237,236.05836058225853,299.9088863419528,288.7159205437636,-42.798669330560465,0.0,1024246,82.63787004170207
2014-10-31,Stock 10,658.593239059518,662.7180062614528,1321.311245320971,869.7248454940941,1019.0385789859903,179.78465743728742,-53.67699936805792,0.0,1077960,82.18128267954054
2014-11-28,Stock 10,424.54650865138586,716.9808891950253,1141.527397846411,763.0073472242897,666.8485247520117,604.1673446568294,250.0835753590168,56.08007826651909,1061919,81.50279200703017
2014-12-31,Stock 10,433.3573036860639,830.9235061506243,1264.2808098366881,979.9671435134628,880.4385508441965,224.04816643322152,73.26574648680923,18.751949618104945,1006942,82.27867908999433
2015-01-30,Stock 10,913.7204242152402,607.9297368535008,1521.650161068741,961.2555375170504,1213.0435941373303,451.83873375105634,64.83897526093531,19.407486155875713,1064847,83.23870197343365
2015-02-27,Stock 10,154.63392708487757,820.4782022509708,975.1121293358483,295.8061172625709,302.9708811436958,287.0026451640117,81.31789927128865,17.541415789801533,1064184,83.84982471503312
2015-03-31,Stock 10,827.0910093350033,416.610815181794,1243.7018245167974,554.2540919949212,566.7666338128373,762.9990935190843,-110.32641406934468,0.0,1007896,84.60864008047906
2015-04-30,Stock 10,967.2212175461875,499.9591025324688,1467.1803200786562,1122.0872815184875,1032.468062140483,279.1661535712638,17.243081179123248,3.896317945835951,1023805,84.30956433014904
2015-05-29,Stock 10,711.073347160707,492.2991133937111,1203.372460554418,532.6883072005237,650.8330847270092,571.3212178875422,27.12151634843107,7.154313886717756,1036492,84.51550989466206
2015-06-30,Stock 10,120.5722336745311,987.0600452980606,1107.6322789725916,771.6819617256617,900.4392106076547,358.2490468565956,-33.39375348219937,0.0,1031066,84.76266573650534
2015-07-31,Stock 10,789.1457905825038,207.55551389172206,996.7013044742258,631.5728748831192,726.4196492914471,342.78420833661846,70.15543219115936,16.679319369967743,1027155,84.50761341238395
2015-08-31,Stock 10,385.20787841681994,227.41627148894491,612.6241499057649,217.19067409730866,243.25377756061692,720.939991832776,-301.0469175179089,0.0,1081526,84.56725345107091
2015-09-30,Stock 10,245.24101392072043,313.160697838967,558.4017117596875,317.9846392713086,322.9024816135959,599.6688685506078,96.31851690599686,21.44209922573013,1016562,83.37371845330816
2015-10-30,Stock 10,845.7424386675129,149.85958208085123,995.6020207483641,672.7583872570856,611.4106060123619,621.5447467430222,258.8806991473253,70.4401995199606,1092456,83.57290636297323
2015-11-30,Stock 10,772.6746068442925,538.2557976369801,1310.9304044812725,473.5443886782869,545.4687422579835,951.8078424817884,62.53668691997059,13.18005858011742,1057937,84.27334379861577
2015-12-31,Stock 10,556.873655009005,892.032016651465,1448.90567166047,739.7814139135055,736.5749026140846,132.06312745115625,-32.62353856211452,0.0,1013456,84.67097881155404
2016-01-29,Stock 10,747.4175627016036,240.5105955320628,987.9281582336664,380.362310669718,393.7042963918584,559.575416534562,142.37424416686608,32.65494052322445,1017857,84.45655716953996
2016-02-29,Stock 10,546.2333976917894,361.15723264149193,907.3906303332813,352.06165774387387,350.04211121081,243.02317826014885,18.030731594118244,4.776259309052809,1005288,84.80378128749149
2016-03-31,Stock 10,117.75660555412746,940.0781616317522,1057.8347671858796,455.25745413535043,521.6500807644788,575.3248171577925,21.201718076303365,5.338135003575344,1005979,85.26156554156067
2016-04-29,Stock 10,896.0117096780076,996.7628920707285,1892.7746017487361,1485.5452387252342,1432.2820024527289,920.3741388457997,100.55675758223123,23.76685265508924,1019228,85.71895388152629
2016-05-31,Stock 10,198.49434840268427,530.7659206619434,729.2602690646277,388.4701976599903,459.4310647757155,596.016801795227,215.0033599605826,44.555804404462634,1032700,86.35249262675079
2016-06-30,Stock 10,947.40938014944,203.52981886890606,1150.939199018346,790.1280519194071,702.1559520251349,475.48720921930493,-170.71929237402213,0.0,1070144,87.31636284820695
2016-07-29,Stock 10,861.6803438337079,437.0171782109629,1298.6975220446707,483.63618552188825,406.29279262637334,951.4793377154368,-80.28177515109907,0.0,1028889,86.7205407002905
2016-08-31,Stock 10,462.5739364957983,907.0982882643133,1369.6722247601115,850.1546790602363,767.947165243857,515.2591856187588,95.18557784374896,24.014276380411708,1093427,86.27608151957361
2016-09-30,Stock 10,654.7737402311857,255.25532281064173,910.0290630418274,565.6593085227707,708.1581756605136,307.5490866136983,-67.50306121479518,0.0,1083709,86.82371693949854
2016-10-31,Stock 10,323.5856542571209,724.2091858660383,1047.7948401231592,814.5995668283634,878.8088540473567,118.4274653636827,35.520023499668696,10.36631838113567,1060454,86.2329072176373
2016-11-30,Stock 10,902.4545299791876,288.24571143315814,1190.7002414123458,877.6201793122215,834.3589395035684,517.3223396892757,177.1090391974999,39.133978588575694,1009979,86.6607714666984
2016-12-30,Stock 10,347.6438200458041,870.0651306293087,1217.7089506751126,883.5904533973305,1142.2280648826138,696.6098606289937,-114.37719072835857,0.0,1001394,87.35519917745627
2017-01-31,Stock 10,938.9720405130688,672.0692237875817,1611.0412643006505,647.460171131585,755.8294325308111,886.6945424727801,89.3377157778014,24.959392602049146,1071965,86.9631479797893
2017-02-28,Stock 10,581.0410170841549,467.52108466482156,1048.5621017489764,661.4746864918724,610.8091664941982,789.762558571211,-365.86338015280455,0.0,1097198,87.20965575923917
2017-03-31,Stock 10,548.9877276531206,215.9894301342457,764.9771577873663,412.6075390366858,518.1575373433552,372.5677986462569,27.05797770610914,7.9188928628183195,1050403,86.30442968358008
2017-04-28,Stock 10,194.3320618318637,713.2001165981868,907.5321784300505,531.6153666882515,623.2641710467226,206.31759021187383,-11.51491371140247,0.0,1028077,86.1860457128655
2017-05-31,Stock 10,131.0369230101492,369.37570427838455,500.4126272885337,214.31064264217846,189.77376097741956,528.9975046043199,247.9980583053436,71.16575553616586,1001282,85.85232797837367
2017-06-30,Stock 10,999.3997160890841,865.526615220895,1864.926331309979,1405.9576451524931,1485.9666629809685,845.2260223971878,225.60512602113968,52.464517497642184,1039314,87.19569245504832
2017-07-31,Stock 10,207.1491962480754,970.3405514059618,1177.4897476540373,693.8438019871683,810.2940113017083,744.7235753504218,10.806339191861088,2.5793015069942684,1048819,88.24337162355795
2017-08-31,Stock 10,215.00453795192632,693.9938348842435,908.9983728361698,417.73278374467185,391.2249655691605,764.8674188698293,-46.06887523550676,0.0,1002639,88.81109069572365
2017-09-29,Stock 10,288.45073549643973,310.3974672802617,598.8482027767014,400.28900423072776,467.06816183551115,596.9971491499773,36.97805211458397,9.91349168174846,1067345,88.80434684137248
2017-10-31,Stock 10,291.8041444048598,296.46233067903734,588.2664750838971,439.4415497867665,435.4211197726218,528.6066773885057,253.43216640152582,74.58901725799174,1070862,89.14056788749457
2017-11-30,Stock 10,363.14586169671037,773.324478965866,1136.4703406625763,570.1373267696441,688.3975071855921,998.045516517358,-316.807113311423,0.0,1071679,90.52459630545209
2017-12-29,Stock 10,644.2647585604783,891.7006383827004,1535.9653969431788,1154.379398330459,1481.4532118356124,647.5690164848738,-59.24254698752529,0.0,1052950,89.95707753029686
2018-01-31,Stock 10,893.2468340417413,740.14495714153,1633.3917911832714,992.4008058291528,1104.3925758882724,245.96863114941766,103.87485202361202,28.023457741826892,1050618,89.28422570155632
2018-02-28,Stock 10,216.36181087327196,760.4400497137699,976.8018605870418,608.5633456348155,621.6318592012603,434.435343361305,196.2472980912662,58.48623235505745,1071582,89.7226328056361
2018-03-30,Stock 10,188.0447249326303,995.4385488045007,1183.483273737131,937.1412481044775,985.7757537837181,429.78287967484255,-120.94355131822078,0.0,1061387,90.92342087324712
2018-04-30,Stock 10,552.2759939133275,984.2327994293764,1536.508793342704,1184.9827502719709,1182.3048253986262,143.26992625967256,15.574624601263803,4.198686488498218,1068272,90.76264066290184
2018-05-31,Stock 10,397.4034073339736,174.6839615352162,572.0873688691897,242.32723951851614,263.0937885693475,255.67170703363738,-83.50642925232688,0.0,1022916,91.20196364523937
2018-06-29,Stock 10,150.22010230710035,528.617062398487,678.8371647055873,346.58284810836074,383.2337307710935,479.7671007251779,-236.59614628862863,0.0,1093793,90.53017862749965
2018-07-31,Stock 10,324.65711323397375,495.18629541791205,819.8434086518857,461.4414700802199,390.7472900398813,238.71197109465794,-12.151981187276107,0.0,1042049,89.30952831611852
2018-08-31,Stock 10,584.8294863477938,811.1168165422043,1395.9463028899982,1075.572192765818,1077.1477485220587,473.7179584425208,-115.26693008750246,0.0,1065685,88.9043545723781
2018-09-28,Stock 10,347.3433889479393,766.498583533263,1113.8419724812022,386.7476291571278,439.44881312897735,144.65737533564885,-43.19353813036056,0.0,1062901,88.30917138937359
2018-10-31,Stock 10,820.0045632696095,944.8039054516742,1764.8084687212836,866.0496526097854,976.2400716029324,133.54586921822204,46.89818689726017,9.463223773454544,1097582,87.63257585849796
2018-11-30,Stock 10,384.7871340259292,700.280677572009,1085.0678115979383,848.5873407299089,843.0602165216229,152.65911209976343,-55.69568659413745,0.0,1007754,87.82803218049727
2018-12-31,Stock 10,113.18575461850374,981.6181513344716,1094.8039059529754,869.5741633219194,827.5564853863183,590.9772919395446,189.37260410053847,52.49317155859064,1072808,87.43099501809803
2006-07-31,Stock 11,883.2956587992376,226.42311629468736,1109.718775093925,548.3518110072462,448.94675996542344,468.8085629074816,-115.69141301688457,0.0,1086201,100.0
2006-08-31,Stock 11,702.655754591678,420.9467910753205,1123.6025456669986,583.8766043317914,747.7469783772369,981.6791634180134,289.62268616123373,85.7011350190519,1019391,99.04707665705217
2006-09-29,Stock 11,834.1102611425165,877.0157596906062,1711.1260208331228,586.2985441745894,680.1637365910004,831.5330427175163,-60.657001614541024,0.0,1034222,99.76953043059716
2006-10-31,Stock 11,877.6063187624655,464.9982890640355,1342.604607826501,654.9271956055454,645.6321197845999,399.5404249627831,-95.30690816958005,0.0,1062682,99.47679875678065
2006-11-30,Stock 11,251.02210420995982,107.19475682933547,358.2168610392953,235.8048074900218,220.31387180507738,563.6081524583019,-48.93313410524591,0.0,1032692,98.77842018941271
2006-12-29,Stock 11,490.2026486515444,514.2565605601246,1004.4592092116691,554.2537237852085,445.3921069288845,626.2633363591308,-21.201446593041926,0.0,1028772,98.05363542741465
2007-01-31,Stock 11,579.9562694666504,208.0621925280256,788.018461994676,307.37777680640437,357.62779257866697,431.3066172857906,208.87821148948737,61.593934057416085,1007159,97.8212496451771
2007-02-28,Stock 11,389.709369219345,931.4438775655755,1321.1532467849204,596.3002729451379,570.9386016878544,882.317884278838,-393.78919390960164,0.0,1018941,98.63612874808645
2007-03-30,Stock 11,127.89234871238844,237.20295174267923,365.0953004550677,179.34801625154427,185.24644788484596,438.92754889170936,-149.3136647481794,0.0,1074694,97.84214262454582
2007-04-30,Stock 11,784.9254197559275,286.05120438808103,1070.9766241440084,591.3146699222501,579.770663919286,947.5805434176507,-465.0033352049768,0.0,1085728,96.65212632322657
2007-05-31,Stock 11,277.8918089993621,836.3100188256803,1114.2018278250425,385.54771967988825,381.7269648200566,208.4355484415936,-80.51715290587398,0.0,1077100,94.81642593309533
2007-06-29,Stock 11,181.00484986126895,433.68573331857647,614.6905831798454,297.79006871705644,376.1312419717056,681.7764044194832,66.74094615696816,18.49881554536149,1087415,93.75889271934196
2007-07-31,Stock 11,496.70699222088285,640.7849494965576,1137.4919417174406,548.4604938638984,445.9445165914497,874.3530318091252,121.56375649901277,35.145421589773775,1044259,93.89980001292967
2007-08-31,Stock 11,995.4052419900894,610.0886464184565,1605.493888408546,1136.960847171662,1269.7614092327249,683.7534345962263,-248.56838927844672,0.0,1001527,94.8785892198587
2007-09-28,Stock 11,187.5090895683427,584.2255251616924,771.7346147300351,403.41541298112395,360.63519211773564,962.53332194531,233.22886642540058,66.81599807595201,1089397,94.21238311123345
2007-10-31,Stock 11,891.3829753958911,661.3978930210629,1552.780868416954,903.7589211676568,1073.7831736424791,474.0458410198093,-169.30986426136283,0.0,1004903,95.22185179728594
2007-11-30,Stock 11,158.40622904256566,941.0289692685844,1099.43519831115,440.2250142722491,415.74798304133475,397.8259365417296,97.30265873196593,22.405454021135675,1098352,94.65034072441557
2007-12-31,Stock 11,246.88292480116988,412.2803903310855,659.1633151322554,236.49696742845035,262.1147286043644,760.7617232101605,196.1936790495609,45.62888259417822,1051986,95.22861268500264
2008-01-31,Stock 11,450.12346656023044,958.189008909144,1408.3124754693745,662.6166772009526,646.0976442437596,838.7535712274516,-21.058499624601634,0.0,1091108,96.25514207006198
2008-02-29,Stock 11,717.2286443451834,150.6444005442438,867.8730448894272,338.2808860732724,302.40433209887243,521.2165765632034,98.66757905415773,22.184907830968303,1048652,96.39640353995212
2008-03-31,Stock 11,784.6064139016197,354.0746855971984,1138.6810994988182,397.1080286040299,468.29183686787695,846.9604757011791,268.9980860197795,77.69796633316628,1035654,96.76712168291184
2008-04-30,Stock 11,162.09890961447678,923.4490304456618,1085.5479400601387,473.8430116729847,568.2908354794148,321.3792923346969,159.88470405883447,43.28335162762361,1070028,97.68472386388402
2008-05-30,Stock 11,308.88142055549105,506.9412808640335,815.8227014195245,534.0074251334155,578.8565698379588,415.7867789031005,151.92600470457893,35.092927432306496,1065733,98.88424765055419
2008-06-30,Stock 11,444.1841404134704,378.3940044253286,822.5781448387991,498.8231758933519,645.6045596192382,873.8040886162647,396.3612180736076,92.48015468598219,1088026,100.07758623244709
2008-07-31,Stock 11,877.3422210789935,717.021705795707,1594.3639268747006,781.4741973916905,942.3326612985968,305.99094161021833,66.92096590711812,14.504451341940777,1072428,101.62210537996374
2008-08-29,Stock 11,511.38125778775566,936.3706464439649,1447.7519042317206,1138.0123592612551,1363.5142831910975,157.79583042508511,-65.24333404428342,0.0,1048871,102.4223894746481
2008-09-30,Stock 11,726.5513943842976,479.97251803189744,1206.5239124161951,536.231949113233,557.6011378089204,754.2163526803722,227.7440500182731,59.053178651080245,1027845,101.91674632622232
2008-10-31,Stock 11,461.48535128661354,960.5269967260882,1422.0123480127018,659.4579568967109,699.9699900369296,516.3490429686524,27.94878337800171,6.2656717149349115,1099850,102.64979735153182
2008-11-28,Stock 11,883.4468326319655,322.4633200259794,1205.910152657945,808.2485228987123,721.703993965656,461.2889994622485,142.15876857927043,39.39711799978192,1017733,103.24355963188592
2008-12-31,Stock 11,161.20462098291208,540.062605823186,701.267226806098,263.55498075589753,220.3424934349875,836.2169638496007,-143.6787162565805,0.0,1020981,104.25077644325742
2009-01-30,Stock 11,753.8697340605707,444.1685582419132,1198.038292302484,874.5630462272314,809.2572278004894,646.9739640020234,186.08175020016722,41.36784499427922,1046772,104.15387024673055
2009-02-27,Stock 11,348.81385492783124,800.2675087176262,1149.0813636454575,854.3991824225678,940.4541095867395,227.6774746440148,-29.37969402113608,0.0,1063962,104.96529330438504
2009-03-31,Stock 11,412.3103104211741,471.5444089609746,883.8547193821487,415.58675841115394,508.7785180420142,165.2487023370581,-59.64469706233379,0.0,1001081,104.80481391209744
2009-04-30,Stock 11,264.1870497407392,646.6690352245262,910.8560849652654,646.9932044180647,618.9430478937006,747.2943130839608,-328.7706328923475,0.0,1032160,103.95422839865877
2009-05-29,Stock 11,153.1220033629782,625.1688152792194,778.2908186421976,528.2907817524391,618.2418077852157,270.81617730784006,109.19918407647921,21.869436750771126,1094552,102.60389121424048
2009-06-30,Stock 11,235.3537172979195,683.1151949092288,918.4689122071483,603.0559033840414,674.9799952590886,790.210770585354,-251.20001720737298,0.0,1068811,102.90617399521484
2009-07-31,Stock 11,454.82484334319076,543.8295110992187,998.6543544424095,416.0818925012269,469.6689863108202,485.6129917726681,165.6407045069791,47.26331252824812,1039637,102.01272172501584
2009-08-31,Stock 11,116.84200320988938,216.01411665619105,332.85611986608046,147.5090961714128,167.39133468446883,139.64920848930487,12.10931097562357,3.326539339191182,1050425,102.63692041701982
2009-09-30,Stock 11,930.7980504347572,398.59464730619936,1329.3926977409565,841.0730476713898,1009.0368574301983,900.7672659553688,-363.2581461821547,0.0,1072344,103.27132699660662
2009-10-30,Stock 11,886.265567780589,539.2747407637914,1425.5403085443804,901.7395755657429,1001.9573954479763,407.18951516755766,-11.988479952335293,0.0,1020808,102.0385172967656
2009-11-30,Stock 11,671.4843508509102,884.39776805976,1555.8821189106702,962.9474642079484,1089.3334967178182,902.8564964741242,-115.11433981155815,0.0,1013086,101.24356709592712
2009-12-31,Stock 11,748.0987771803152,364.74347489341676,1112.842252073732,633.0910216252609,804.0950941444631,466.395310759604,48.12628180811795,11.583717442728451,1080401,100.43323802397208
2010-01-29,Stock 11,577.5651000846267,254.57057934372313,832.1356794283498,402.38704746615275,455.2413093454563,228.12047115751812,32.572848919344736,6.6270689804081115,1065735,100.34119097529137
2010-02-26,Stock 11,915.4941678521886,736.0662550315981,1651.5604228837867,697.29023802602,820.3839935192669,410.020128303808,-142.6326602769177,0.0,1072851,100.46906884626148
2010-03-31,Stock 11,479.1506669762221,810.2515878209715,1289.4022547971936,469.4659331161403,555.2326126187515,684.867151833494,223.4514125759784,59.07175485816927,1098488,99.66118594864946
2010-04-30,Stock 11,551.0366793200578,754.82294269062,1305.8596220106779,975.1808052280442,972.272728869737,945.6873112681486,321.8005692068849,65.39394506096356,1032399,100.26229669926421
2010-05-31,Stock 11,899.4724554441256,469.60504322507563,1369.0774986692013,975.0500986788431,1109.0246088121446,766.8267863060803,-253.3725527395143,0.0,1017078,101.47807064333907
2010-06-30,Stock 11,820.7925008436852,872.4567763148334,1693.2492771585185,1097.798198515825,1043.5957449225887,795.0812239008986,-386.25570319958956,0.0,1039735,100.76202048744611
2010-07-30,Stock 11,201.0890827884042,538.3186030301019,739.4076858185061,561.7443332577775,616.5961103736483,690.6205932514754,-132.49461940434736,0.0,1088568,99.49323452930457
2010-08-31,Stock 11,520.0131942172809,854.7853488379859,1374.7985430552667,673.3268198395418,832.424015009581,332.8386275868515,39.289722057276116,8.237669566808423,1057152,98.46198412382448
2010-09-30,Stock 11,737.9979661622231,306.28245820218996,1044.280424364413,430.7352890442622,403.59897758148696,984.8647888043898,483.2008178830961,141.98237473195096,1029597,98.3975632302029
2010-10-29,Stock 11,825.3412102727071,533.0256111163383,1358.3668213890455,652.4199009905745,589.2545373950628,352.8232979012256,9.088686062981234,2.5571605240818456,1035578,99.93397778098986
2010-11-30,Stock 11,564.2942183692634,318.5659246284891,882.8601429977525,389.32191648649535,375.25783083189265,865.0997488241046,306.08133941365895,72.74323350527767,1002577,100.89860144464437
2010-12-31,Stock 11,371.98458666060253,657.7195954227793,1029.704182083382,606.5979022635869,696.5728793550675,107.96898183812944,-52.95650417888493,0.0,1050662,102.3400366837247
2011-01-31,Stock 11,831.7679818959288,869.446733320894,1701.2147152168227,1099.61128367354,1231.0188653133007,937.711643055643,379.37168531436674,100.79909219927444,1076122,102.01371157389747
2011-02-28,Stock 11,887.2988178981802,283.1877259369409,1170.4865438351212,723.4987387369112,894.4431161602754,669.9372238546499,-161.55944145745426,0.0,1097092,103.02804625986903
2011-03-31,Stock 11,443.349181322521,770.1565151086251,1213.5056964311461,492.39927633382376,632.2065244713956,465.11802965708085,-230.72975681053512,0.0,1018108,102.22960816461469
2011-04-29,Stock 11,212.99337085282278,278.25849350083934,491.2518643536621,203.19610457536209,228.6351782981144,260.72095396540533,120.9402892014524,31.800709458130278,1033830,100.83030719234098
2011-05-31,Stock 11,727.35230945379,131.68372592303183,859.0360353768218,551.521931421295,467.8540917999238,495.4098704782782,18.08702283010806,4.423493123672313,1075395,101.39348251678062
2011-06-30,Stock 11,547.084701217384,557.2093193601287,1104.2940205775126,741.894236539599,667.5228283854742,493.4373637273305,79.30084793496351,21.04132503240618,1024837,101.65887861610176
2011-07-29,Stock 11,652.7945343616702,474.28573523762617,1127.0802695992963,812.7991424216458,915.8618606221285,608.2042332293425,-35.79309775012814,0.0,1082233,102.49940589578503
2011-08-31,Stock 11,508.40172953118093,166.80532127381724,675.2070508049982,241.73907868026916,246.36099605102655,134.5971383157406,23.03756655282363,6.138694290910625,1040252,102.27355187433855
2011-09-30,Stock 11,508.9090272110782,456.6176606294272,965.5266878405054,569.5955357040864,592.8532054813829,105.83260608664011,-0.31781714303196257,0.0,1062598,102.53275291375405
2011-10-31,Stock 11,249.42996972071566,360.89797334101166,610.3279430617273,355.46162178180583,405.35292958223283,195.26225233989027,-83.1320581508601,0.0,1083633,102.33897035280476
2011-11-30,Stock 11,196.82086521689823,557.9898232942468,754.810688511145,307.54041676473463,325.85332322740777,750.9416966408359,251.4003488108002,66.28801247994953,1017782,101.44570064739953
2011-12-30,Stock 11,709.2642822375029,937.8005541602157,1647.0648363977186,866.9087912048103,1010.5604218363995,961.7696635898601,182.8955793517307,50.77035890977021,1062247,102.37217302135942
2012-01-31,Stock 11,326.03360969936693,468.69567543314304,794.72928513251,351.544886177451,456.47689298984045,378.95335271013056,139.93471946552836,33.104363773373485,1003777,103.3487553890629
2012-02-29,Stock 11,751.4454218030905,141.61927764042522,893.0646994435158,373.86584852682296,308.7119176560994,168.70888710056178,73.61369009686108,18.678694343486946,1007749,104.34201576015903
2012-03-30,Stock 11,586.5912749016537,593.251200546249,1179.8424754479029,921.1032869605336,812.4426731588134,379.0487519116408,-39.31674512518505,0.0,1050698,105.238922724314
2012-04-30,Stock 11,750.0811921043684,552.1994547510049,1302.280646855373,421.29454939836205,392.7749586415464,969.744096590909,465.1812628978412,116.32967915816901,1028911,105.28716721753571
2012-05-31,Stock 11,582.9997115226936,340.24334321414864,923.2430547368422,421.1084430839548,514.4539131503931,325.47628560238365,-38.22291385505124,0.0,1076837,106.85130142200853
2012-06-29,Stock 11,297.2600337859205,192.77946571758338,490.03949950350386,190.16562135206746,164.46816440318608,477.2473311965117,-0.031788405305687856,0.0,1052590,106.654780218347
2012-07-31,Stock 11,287.11773313241997,347.13967533480854,634.2574084672285,208.06667268770727,177.41657820443,762.8300393514116,156.64538934286938,41.49313388375165,1094075,106.48150843933983
2012-08-31,Stock 11,164.47254305226826,429.7933632005139,594.2659062527822,201.2699939560768,254.8270789484915,765.2545632882646,-291.1526434783549,0.0,1063699,107.59374713062589
2012-09-28,Stock 11,576.2034612407344,946.8943646502146,1523.097825890949,1159.7381630360856,993.8429184586652,514.3129146528962,-214.22042585648734,0.0,1069744,106.46111578944941
2012-10-31,Stock 11,373.0193690734825,472.5910669202688,845.6104359937513,365.71955641063585,396.3984029675453,136.8248341653892,53.48357375512856,13.274904322606023,1071415,105.47458660279838
2012-11-30,Stock 11,916.0630620001816,937.3946459269957,1853.4577079271774,1121.224186971441,924.2307303511449,163.58090320717082,-35.4507624557249,0.0,1017201,105.89091281044823
2012-12-31,Stock 11,782.0565188441343,786.0064464239466,1568.062965268081,733.3086333344518,775.7577081691961,385.3746314347586,142.8836173545468,37.488914089962805,1001178,105.81004160051263
2013-01-31,Stock 11,494.65173783865987,746.6054468540182,1241.257184692678,502.6806478497421,516.2235165464638,801.1246238075639,142.0808389584611,40.20863015408133,1054579,106.62903669248449
2013-02-28,Stock 11,637.9231159872628,954.058823522751,1591.981939510014,560.9590279401242,491.5411279767905,641.9114113102631,-93.49038931093631,0.0,1010980,107.71235938923354
2013-03-29,Stock 11,387.9292369611434,203.70302894246487,591.6322659036082,221.19172002491547,284.650320756288,825.8697925183882,301.83144644345276,78.76532861877727,1063740,107.74688716090317
2013-04-30,Stock 11,408.61912111036446,336.48662873331796,745.1057498436824,373.1092482433757,354.3726658651893,697.7507408709592,-215.96743947377072,0.0,1065439,108.90622436610708
2013-05-31,Stock 11,326.02364581043685,805.50806709751,1131.5317129079467,808.0965974998782,809.2149732606081,706.6686983735884,222.90461686918468,58.132021126192356,1019037,108.31110955590158
2013-06-28,Stock 11,330.2721324115131,509.9757313081779,840.2478637196909,354.3612800489374,312.38097768822803,896.2020522733341,-41.193376669352496,0.0,1057935,109.26297027752452
2013-07-31,Stock 11,260.742604502134,440.6611336706687,701.4037381728026,334.44492290822836,388.47958816621843,477.6741676858245,197.07723252298936,48.93563743368603,1039170,109.38683146280479
2013-08-30,Stock 11,247.2744132207446,611.510321008175,858.7847342289195,430.48963345296676,355.15050981774993,609.2524959156825,-12.461355482752786,0.0,1017474,110.50243370070419
2013-09-30,Stock 11,348.54272363651046,284.03221413319517,632.5749377697057,416.813221192385,462.9649142598385,901.5473468440707,-322.44697985332186,0.0,1049352,110.87550601923138
2013-10-31,Stock 11,976.018869031274,113.76442689509372,1089.7832959263678,798.8855599011448,1011.5799697616563,860.0256801072389,-346.66303458141294,0.0,1062171,109.46387563355327
2013-11-29,Stock 11,189.16407387480308,808.3740489970742,997.5381228718772,598.9659168317025,664.2142182376147,836.1315674634154,351.2879528354062,98.98274633708847,1056192,106.71898843986637
2013-12-31,Stock 11,232.68635291790864,167.46219372513906,400.14854664304767,208.62896812205068,239.28113871352798,395.0684417951472,133.0055418070665,34.982330703375965,1038679,107.34395527305185
2014-01-31,Stock 11,572.7067822458259,527.3516965655652,1100.058478811391,863.3673011824973,881.2561338953683,695.4878000126483,-125.01498384217199,0.0,1023394,108.48821366681547
2014-02-28,Stock 11,256.2129045336926,105.71123184453651,361.92413637822915,275.23897985659346,319.82462503822563,514.8704423086883,233.63051361689594,55.86748167402629,1002634,108.19629115269534
2014-03-31,Stock 11,630.0451517137478,422.2245597276558,1052.2697114414036,461.8441318283219,577.6839218273797,414.1118697578298,167.438740296634,42.46205657656439,1060815,109.41643990739216
2014-04-30,Stock 11,500.99140756753707,228.6370611895963,729.6284687571333,345.2784162837916,403.7109598037928,704.9337984626334,343.3734066159826,93.16474488565513,1063710,110.53207300372398
2014-05-30,Stock 11,901.7185019619754,116.33321904800113,1018.0517210099765,525.9831692699917,444.4002203181197,168.09664056336823,-51.39334269295412,0.0,1062607,112.2183678000828
2014-06-30,Stock 11,149.5129194717873,340.1618932569401,489.67481272872743,206.027970265818,191.441093113012,777.5083964906303,278.49184354449375,81.3046704196688,1001068,111.54706344011873
2014-07-31,Stock 11,657.5976420404783,520.7560493288531,1178.3536913693315,843.8958824768174,1026.961994218842,816.0636847527245,350.1258118727523,97.21606526674478,1092623,113.18537488419051
2014-08-29,Stock 11,590.8728333519094,270.7752955211138,861.6481288730232,530.5753456639237,650.9205684734092,165.3999026567585,-8.72679068614137,0.0,1048705,114.9030603674978
2014-09-30,Stock 11,633.2636803762582,377.675706195081,1010.9393865713391,495.4547343707603,470.72637386783157,706.6726948169216,-159.8611329086692,0.0,1026537,114.75814322270115
2014-10-31,Stock 11,411.0915907172493,997.444608007829,1408.5361987250783,1003.5159712337287,1122.465784380724,670.7019508699332,-255.97160904564993,0.0,1026475,113.92925064286423
2014-11-28,Stock 11,295.0467899569725,511.71057499129256,806.757364948265,361.3294322689284,370.9354107096106,349.51515085684633,-103.03144060047384,0.0,1063265,112.62528796781038
2014-12-31,Stock 11,941.3984142062804,992.5332440423955,1933.9316582486758,1319.0617360958734,1686.181843777705,884.8223267595877,319.1592285296259,65.09265772602302,1039308,111.5435221547741
2015-01-30,Stock 11,741.0910925145523,704.7752794946981,1445.8663720092504,700.7770396176908,565.897072168411,694.9835348559724,-200.18956323090924,0.0,1026076,112.01538920415707
